Variable,Description
PUBIMPY4,PUBLIC ASSISTANCE IMPUTATION FLAG 22
PUBJAY1X,COVR BY ANY PUBLIC INS IN JAN19
PUBJAY2X,COVR BY ANY PUBLIC INS IN JAN20
PUBJAY3X,COVR BY ANY PUBLIC INS IN JAN21
PUBJAY4X,COVR BY ANY PUBLIC INS IN JAN22
PUBJLY1X,COVR BY ANY PUBLIC INS IN JUL19
PUBJLY2X,COVR BY ANY PUBLIC INS IN JUL20
PUBJLY3X,COVR BY ANY PUBLIC INS IN JUL21
PUBJLY4X,COVR BY ANY PUBLIC INS IN JUL22
PUBJUY1X,COVR BY ANY PUBLIC INS IN JUN19
PUBJUY2X,COVR BY ANY PUBLIC INS IN JUN20
PUBJUY3X,COVR BY ANY PUBLIC INS IN JUN21
PUBJUY4X,COVR BY ANY PUBLIC INS IN JUN22
PUBMAY1X,COVR BY ANY PUBLIC INS IN MAR19
PUBMAY2X,COVR BY ANY PUBLIC INS IN MAR20
PUBMAY3X,COVR BY ANY PUBLIC INS IN MAR21
PUBMAY4X,COVR BY ANY PUBLIC INS IN MAR22
PUBMYY1X,COVR BY ANY PUBLIC INS IN MAY19
PUBMYY2X,COVR BY ANY PUBLIC INS IN MAY20
PUBMYY3X,COVR BY ANY PUBLIC INS IN MAY21
PUBMYY4X,COVR BY ANY PUBLIC INS IN MAY22
PUBNOY1X,COVR BY ANY PUBLIC INS IN NOV19
PUBNOY2X,COVR BY ANY PUBLIC INS IN NOV20
PUBNOY3X,COVR BY ANY PUBLIC INS IN NOV21
PUBNOY4X,COVR BY ANY PUBLIC INS IN NOV22
PUBOCY1X,COVR BY ANY PUBLIC INS IN OCT19
PUBOCY2X,COVR BY ANY PUBLIC INS IN OCT20
PUBOCY3X,COVR BY ANY PUBLIC INS IN OCT21
PUBOCY4X,COVR BY ANY PUBLIC INS IN OCT22
PUBPY1X,PERSON'S PUBLIC ASSISTANCE 19
PUBPY2X,PERSON'S PUBLIC ASSISTANCE 20
PUBPY3X,PERSON'S PUBLIC ASSISTANCE 21
PUBPY4X,PERSON'S PUBLIC ASSISTANCE 22
PUBSEY1X,COVR BY ANY PUBLIC INS IN SEP19
PUBSEY2X,COVR BY ANY PUBLIC INS IN SEP20
PUBSEY3X,COVR BY ANY PUBLIC INS IN SEP21
PUBSEY4X,COVR BY ANY PUBLIC INS IN SEP22
PUBY1X,COV BY PUBLIC INS - 12/31/19 (ED)
PUBY2X,COV BY PUBLIC INS - 12/31/20 (ED)
PUBY3X,COV BY PUBLIC INS - 12/31/21 (ED)
PUBY4X,COV BY PUBLIC INS - 12/31/22 (ED)
PYUNBL2,UNABLE TO PAY FAMILY MEDICAL BILLS R2
PYUNBL4,UNABLE TO PAY FAMILY MEDICAL BILLS R4
PYUNBL6,UNABLE TO PAY FAMILY MEDICAL BILLS R6
PYUNBL8,UNABLE TO PAY FAMILY MEDICAL BILLS R8
PYVAC1H,PAID VACATION AT R1 CMJ (IMP)
PYVAC2H,PAID VACATION AT R2 CMJ (IMP)
PYVAC3H,PAID VACATION AT R3 CMJ (IMP)
PYVAC4H,PAID VACATION AT R4 CMJ (IMP)
PYVAC5H,PAID VACATION AT R5 CMJ (IMP)
PYVAC6H,PAID VACATION AT R6 CMJ (IMP)
PYVAC7H,PAID VACATION AT R7 CMJ (IMP)
PYVAC8H,PAID VACATION AT R8 CMJ (IMP)
PYVAC9H,PAID VACATION AT R9 CMJ (IMP)
RACEAX,ASIAN AMONG RACES RPTD (EDITED/IMPUTED)
RACEBX,BLACK AMONG RACES RPTD (EDITED/IMPUTED)
RACETHX,RACE/ETHNICITY (EDITED/IMPUTED)
RACEV1X,RACE (EDITED/IMPUTED)
RACEV2X,RACE (EDITED/IMPUTED)
RACEWX,WHITE AMONG RACES RPTD (EDITED/IMPUTED)
RCHDIF1,DIFFICULTY REACHING OVERHEAD R1
RCHDIF3,DIFFICULTY REACHING OVERHEAD R3
RCHDIF5,DIFFICULTY REACHING OVERHEAD R5
RCHDIF7,DIFFICULTY REACHING OVERHEAD R7
REFPRS1,REFERENCE PERSON AT - R1
REFPRS2,REFERENCE PERSON AT - R2
REFPRS3,REFERENCE PERSON AT - R3
REFPRS4,REFERENCE PERSON AT - R4
REFPRS5,REFERENCE PERSON AT - R5
REFPRS6,REFERENCE PERSON AT - R6
REFPRS7,REFERENCE PERSON AT - R7
REFPRS8,REFERENCE PERSON AT - R8
REFPRS9,REFERENCE PERSON AT - R9
REFPRSY1,REFERENCE PERSON AS OF 12/31/19
REFPRSY2,REFERENCE PERSON AS OF 12/31/20
REFPRSY3,REFERENCE PERSON AS OF 12/31/21
REFPRSY4,REFERENCE PERSON AS OF 12/31/22
REFRL1X,RELATION TO REF PERS- R1 (EDIT/IMP)
REFRL2X,RELATION TO REF PERS- R2 (EDIT/IMP)
REFRL3X,RELATION TO REF PERS- R3 (EDIT/IMP)
REFRL4X,RELATION TO REF PERS- R4 (EDIT/IMP)
REFRL5X,RELATION TO REF PERS- R5 (EDIT/IMP)
REFRL6X,RELATION TO REF PERS- R6 (EDIT/IMP)
REFRL7X,RELATION TO REF PERS- R7 (EDIT/IMP)
REFRL8X,RELATION TO REF PERS- R8 (EDIT/IMP)
REFRL9X,RELATION TO REF PERS- R9 (EDIT/IMP)
REFRLY1X,RELATION TO REF PERS-12/31/19 (EDIT/IMP)
REFRLY2X,RELATION TO REF PERS-12/31/20 (EDIT/IMP)
REFRLY3X,RELATION TO REF PERS-12/31/21 (EDIT/IMP)
REFRLY4X,RELATION TO REF PERS-12/31/22 (EDIT/IMP)
REGION1,CENSUS REGION - R1
REGION2,CENSUS REGION - R2
REGION3,CENSUS REGION - R3
REGION4,CENSUS REGION - R4
REGION5,CENSUS REGION - R5
REGION6,CENSUS REGION - R6
REGION7,CENSUS REGION - R7
REGION8,CENSUS REGION - R8
REGION9,CENSUS REGION - R9
REGIONY1,CENSUS REGION AS OF 12/31/19
REGIONY2,CENSUS REGION AS OF 12/31/20
REGIONY3,CENSUS REGION AS OF 12/31/21
REGIONY4,CENSUS REGION AS OF 12/31/22
RESP1,1ST RESPONDENT INDICATOR FOR R1
RESP2,1ST RESPONDENT INDICATOR FOR R2
RESP3,1ST RESPONDENT INDICATOR FOR R3
RESP4,1ST RESPONDENT INDICATOR FOR R4
RESP5,1ST RESPONDENT INDICATOR FOR R5
RESP6,1ST RESPONDENT INDICATOR FOR R6
RESP7,1ST RESPONDENT INDICATOR FOR R7
RESP8,1ST RESPONDENT INDICATOR FOR R8
RESP9,1ST RESPONDENT INDICATOR FOR R9
RESPY1,1ST RESPONDENT INDICATOR AS OF 12/31/19
RESPY2,1ST RESPONDENT INDICATOR AS OF 12/31/20
RESPY3,1ST RESPONDENT INDICATOR AS OF 12/31/21
RESPY4,1ST RESPONDENT INDICATOR AS OF 12/31/22
RETPLN1,PENSION PLAN AT R1 CMJ
RETPLN2,PENSION PLAN AT R2 CMJ
RETPLN3,PENSION PLAN AT R3 CMJ
RETPLN4,PENSION PLAN AT R4 CMJ
RETPLN5,PENSION PLAN AT R5 CMJ
RETPLN6,PENSION PLAN AT R6 CMJ
RETPLN7,PENSION PLAN AT R7 CMJ
RETPLN8,PENSION PLAN AT R8 CMJ
RETPLN9,PENSION PLAN AT R9 CMJ
RNDFLG1,DATA COLLECTION ROUND FOR R1 CMJ
RNDFLG3,DATA COLLECTION ROUND FOR R3 CMJ
RNDFLG5,DATA COLLECTION ROUND FOR R5 CMJ
RNDFLG7,DATA COLLECTION ROUND FOR R7 CMJ
RTHLTH1,PERCEIVED HEALTH STATUS R1
RTHLTH2,PERCEIVED HEALTH STATUS R2
RTHLTH3,PERCEIVED HEALTH STATUS R3
RTHLTH4,PERCEIVED HEALTH STATUS R4
RTHLTH5,PERCEIVED HEALTH STATUS R5
RTHLTH6,PERCEIVED HEALTH STATUS R6
RTHLTH7,PERCEIVED HEALTH STATUS R7
RTHLTH8,PERCEIVED HEALTH STATUS R8
RTHLTH9,PERCEIVED HEALTH STATUS R9
RTPLN1H,PENSION PLAN AT R1 CMJ (IMP)
RTPLN2H,PENSION PLAN AT R2 CMJ (IMP)
RTPLN3H,PENSION PLAN AT R3 CMJ (IMP)
RTPLN4H,PENSION PLAN AT R4 CMJ (IMP)
RTPLN5H,PENSION PLAN AT R5 CMJ (IMP)
RTPLN6H,PENSION PLAN AT R6 CMJ (IMP)
RTPLN7H,PENSION PLAN AT R7 CMJ (IMP)
RTPLN8H,PENSION PLAN AT R8 CMJ (IMP)
RTPLN9H,PENSION PLAN AT R9 CMJ (IMP)
RUCLAS1,RU FIELDED AS:STANDARD/NEW/STUDENT-R1
RUCLAS2,RU FIELDED AS:STANDARD/NEW/STUDENT-R2
RUCLAS3,RU FIELDED AS:STANDARD/NEW/STUDENT-R3
RUCLAS4,RU FIELDED AS:STANDARD/NEW/STUDENT-R4
RUCLAS5,RU FIELDED AS:STANDARD/NEW/STUDENT-R5
RUCLAS6,RU FIELDED AS:STANDARD/NEW/STUDENT-R6
RUCLAS7,RU FIELDED AS:STANDARD/NEW/STUDENT-R7
RUCLAS8,RU FIELDED AS:STANDARD/NEW/STUDENT-R8
RUCLAS9,RU FIELDED AS:STANDARD/NEW/STUDENT-R9
RUCLASY1,RU FIELDED AS:STANDARD/NEW/STUD-12/31/19
RUCLASY2,RU FIELDED AS:STANDARD/NEW/STUD-12/31/20
RUCLASY3,RU FIELDED AS:STANDARD/NEW/STUD-12/31/21
RUCLASY4,RU FIELDED AS:STANDARD/NEW/STUD-12/31/22
RULETR1,RU LETTER - R1
RULETR2,RU LETTER - R2
RULETR3,RU LETTER - R3
RULETR4,RU LETTER - R4
RULETR5,RU LETTER - R5
RULETR6,RU LETTER - R6
RULETR7,RU LETTER - R7
RULETR8,RU LETTER - R8
RULETR9,RU LETTER - R9
RULETRY1,RU LETTER AS OF 12/31/19
RULETRY2,RU LETTER AS OF 12/31/20
RULETRY3,RU LETTER AS OF 12/31/21
RULETRY4,RU LETTER AS OF 12/31/22
RURSLT1,RU RESULT - R1
RURSLT2,RU RESULT - R2
RURSLT3,RU RESULT - R3
RURSLT4,RU RESULT - R4
RURSLT5,RU RESULT - R5
RURSLT6,RU RESULT - R6
RURSLT7,RU RESULT - R7
RURSLT8,RU RESULT - R8
RURSLT9,RU RESULT - R9
RUSIZE1,RU SIZE - R1
RUSIZE2,RU SIZE - R2
RUSIZE3,RU SIZE - R3
RUSIZE4,RU SIZE - R4
RUSIZE5,RU SIZE - R5
RUSIZE6,RU SIZE - R6
RUSIZE7,RU SIZE - R7
RUSIZE8,RU SIZE - R8
RUSIZE9,RU SIZE - R9
RUSIZEY1,RU SIZE AS OF 12/31/19
RUSIZEY2,RU SIZE AS OF 12/31/20
RUSIZEY3,RU SIZE AS OF 12/31/21
RUSIZEY4,RU SIZE AS OF 12/31/22
RXEXPY1,TOTAL RX-EXP 19
RXEXPY2,TOTAL RX-EXP 20
RXEXPY3,TOTAL RX-EXP 21
RXEXPY4,TOTAL RX-EXP 22
RXMCDY1,TOTAL RX-MEDICAID AMT 19
RXMCDY2,TOTAL RX-MEDICAID AMT 20
RXMCDY3,TOTAL RX-MEDICAID AMT 21
RXMCDY4,TOTAL RX-MEDICAID AMT 22
RXMCRY1,TOTAL RX-MEDICARE AMT 19
RXMCRY2,TOTAL RX-MEDICARE AMT 20
RXMCRY3,TOTAL RX-MEDICARE AMT 21
RXMCRY4,TOTAL RX-MEDICARE AMT 22
RXOFDY1,TOTAL RX-OTHER FED AMT 19
RXOFDY2,TOTAL RX-OTHER FED AMT 20
RXOFDY3,TOTAL RX-OTHER FED AMT 21
RXOFDY4,TOTAL RX-OTHER FED AMT 22
RXOSRY1,TOT RX-OTH UNCLASS SRCE AMT 19
RXOSRY2,TOT RX-OTH UNCLASS SRCE AMT 20
RXOSRY3,TOT RX-OTH UNCLASS SRCE AMT 21
RXOSRY4,TOT RX-OTH UNCLASS SRCE AMT 22
RXOTHY1,TOTAL RX-OTH COMBINED AMT 19
RXOTHY2,TOTAL RX-OTH COMBINED AMT 20
RXOTHY3,TOTAL RX-OTH COMBINED AMT 21
RXOTHY4,TOTAL RX-OTH COMBINED AMT 22
RXPRVY1,TOTAL RX-PRIVATE INS AMT 19
RXPRVY2,TOTAL RX-PRIVATE INS AMT 20
RXPRVY3,TOTAL RX-PRIVATE INS AMT 21
RXPRVY4,TOTAL RX-PRIVATE INS AMT 22
RXPTRY1,TOTAL RX-PRV & TRI AMT 19
RXPTRY2,TOTAL RX-PRV & TRI AMT 20
RXPTRY3,TOTAL RX-PRV & TRI AMT 21
RXPTRY4,TOTAL RX-PRV & TRI AMT 22
RXSLFY1,TOTAL RX-SELF/FAMILY AMT 19
RXSLFY2,TOTAL RX-SELF/FAMILY AMT 20
RXSLFY3,TOTAL RX-SELF/FAMILY AMT 21
RXSLFY4,TOTAL RX-SELF/FAMILY AMT 22
RXSTLY1,TOTAL RX-OTHER ST/LOCAL AMT 19
RXSTLY2,TOTAL RX-OTHER ST/LOCAL AMT 20
RXSTLY3,TOTAL RX-OTHER ST/LOCAL AMT 21
RXSTLY4,TOTAL RX-OTHER ST/LOCAL AMT 22
RXTOTY1,# PRESC MEDS INCL REFILLS 19
RXTOTY2,# PRESC MEDS INCL REFILLS 20
RXTOTY3,# PRESC MEDS INCL REFILLS 21
RXTOTY4,# PRESC MEDS INCL REFILLS 22
RXTRIY1,TOTAL RX-TRICARE AMT 19
RXTRIY2,TOTAL RX-TRICARE AMT 20
RXTRIY3,TOTAL RX-TRICARE AMT 21
RXTRIY4,TOTAL RX-TRICARE AMT 22
RXVAY1,TOTAL RX-VA/CHAMPVA AMT 19
RXVAY2,TOTAL RX-VA/CHAMPVA AMT 20
RXVAY3,TOTAL RX-VA/CHAMPVA AMT 21
RXVAY4,TOTAL RX-VA/CHAMPVA AMT 22
RXWCPY1,TOTAL RX-WORKERS COMP AMT 19
RXWCPY2,TOTAL RX-WORKERS COMP AMT 20
RXWCPY3,TOTAL RX-WORKERS COMP AMT 21
RXWCPY4,TOTAL RX-WORKERS COMP AMT 22
SAFEST4,DR ADVISE CHLD SAFETY SEAT (WT<=40)-R4
SAFEST8,DR ADVISE CHLD SAFETY SEAT (WT<=40)-R8
SALEPY1X,PERSON'S SALES INCOME 19
SALEPY2X,PERSON'S SALES INCOME 20
SALEPY3X,PERSON'S SALES INCOME 21
SALEPY4X,PERSON'S SALES INCOME 22
SALIMPY1,SALES INCOME IMPUTATION FLAG 19
SALIMPY2,SALES INCOME IMPUTATION FLAG 20
SALIMPY3,SALES INCOME IMPUTATION FLAG 21
SALIMPY4,SALES INCOME IMPUTATION FLAG 22
SAQELIY1,ELIGIBILITY STATUS FOR SAQ 19
SAQELIY2,ELIGIBILITY STATUS FOR SAQ 20
SAQELIY3,ELIGIBILITY STATUS FOR SAQ 21
SAQELIY4,ELIGIBILITY STATUS FOR SAQ 22
SAQRDS24,SAQ RESPONDENT IN ROUNDS 2 AND 4
SAQRDS246,"SAQ RESPONDENT IN ROUNDS 2, 4, AND 6"
SAQRDS2468,"SAQ RESPONDENT IN ROUNDS 2, 4, 6, AND 8"
SAQRDS46,SAQ RESPONDENT IN ROUNDS 4 AND 6
SAQRDS468,"SAQ RESPONDENT IN ROUNDS 4, 6, AND 8"
SAQRDS68,SAQ RESPONDENT IN ROUNDS 6 AND 8
SCHLBH2,PROBLEM BEHAVIOR AT SCHOOL (5-17)-R2
SCHLBH6,PROBLEM BEHAVIOR AT SCHOOL (5-17)-R6
SCHLIM1,SCHOOL LIMITATION R1
SCHLIM3,SCHOOL LIMITATION R3
SCHLIM5,SCHOOL LIMITATION R5
SCHLIM7,SCHOOL LIMITATION R7
SCHPRO2,PROBLEM WITH SCHOOLWORK (5-17)-R2
SCHPRO6,PROBLEM WITH SCHOOLWORK (5-17)-R6
SCPAY1H,PAID SICK LEAVE AT R1 CMJ (IMP)
SCPAY2H,PAID SICK LEAVE AT R2 CMJ (IMP)
SCPAY3H,PAID SICK LEAVE AT R3 CMJ (IMP)
SCPAY4H,PAID SICK LEAVE AT R4 CMJ (IMP)
SCPAY5H,PAID SICK LEAVE AT R5 CMJ (IMP)
SCPAY6H,PAID SICK LEAVE AT R6 CMJ (IMP)
SCPAY7H,PAID SICK LEAVE AT R7 CMJ (IMP)
SCPAY8H,PAID SICK LEAVE AT R8 CMJ (IMP)
SCPAY9H,PAID SICK LEAVE AT R9 CMJ (IMP)
SDAFRDHOME5,SDOH: AFFORDABLE HOUSING 21
SDCHURCH5,SDOH: ATTEND CHURCH OR SERVICES 21
SDCLUBORG5,SDOH: MEETINGS PER YEAR 21
SDCMPM5,SDOH: DATE COMPLETED - MONTH 21
SDCMPY5,SDOH: DATE COMPLETED - YEAR 21
SDCOMM5,SDOH: HELP FROM COMMUNITY 21
SDCOMPAN5,SDOH: FEEL LACK COMPANIONSHIP 21
SDDAYEXER5,SDOH: 30 DAYS AVG DAYS PER WK MOD EXRCS 21
SDDEBT5,SDOH: 12 MOS CONTACT COLLECTION 21
SDDSCRMDR5,SDOH: DISCRIMINATION IN HEALTHCARE 21
SDDSCRMHS5,SDOH: DISCRIMINATION IN HOUSING 21
SDDSCRMJOB5,SDOH: DISCRIMINATION APPLYING JOBS 21
SDDSCRMPOL5,SDOH: DISCRIMINATION BY POLICE 21
SDDSCRMPUB5,SDOH: DISCRIMINATION APPLYING SERVICES 21
SDDSCRMSTR5,SDOH: DISCRIMINATION STORES 21
SDDSCRMWRK5,SDOH: DISCRIMINATION AT WORK 21
SDENICPROD5,SDOH: USED ELECTRONIC NICOTINE PROD 21
SDFAMILY5,SDOH: HELP FROM FAMILY 21
SDFRCSXCH5,SDOH: HOW OFTEN FORCED 21
SDFRIENDS5,SDOH: HELP FROM FRIENDS 21
SDGETTGT5,SDOH: SEE OTHERS PER WEEK 21
SDHLTHFOOD5,SDOH: PLACES FOR HEALTHY FOOD 21
SDHMALC5,SDOH: LIVED WITH ALCOHOLIC <18 21
SDHMBEAT5,SDOH: HOW OFTEN ABUSED <18 21
SDHMDEPR5,SDOH: LIVED WITH MENTAL ILLNESS <18 21
SDHMDIV5,SDOH: LIVED WITH SPLIT HOME <18 21
SDHMDRG5,SDOH: LIVED WITH DRUGS <18 21
SDHMJAIL5,SDOH: LIVED WITH SENTENCED <18 21
SDHOME5,SDOH: SATISFIED WITH HOME 21
SDHURTCHLD5,SDOH: HOW OFTEN CHILD HURT 21
SDINSCHLD5,SDOH: HOW OFTEN CHILD INSULT 21
SDINSULT5,SDOH: HOW OFTEN INSULTED 21
SDISOL5,SDOH: FEEL ISOLATED 21
SDLATERENT5,SDOH: 12 MOS PAY RENT/MORTG LATE 21
SDLATEUTIL5,SDOH: 12 MOS PAY UTILITY LATE 21
SDLEFTOUT5,SDOH: FEEL LEFT OUT 21
SDLIFE5,SDOH: SATISFIED WITH LIFE 21
SDMEDCARE5,SDOH: PLACES FOR MEDICAL CARE 21
SDMINSEXER5,SDOH: 30 DAYS MIN PER DAY MOD EXRCS 21
SDMISSCCLN5,SDOH: 12 MOS MISS CARD OR LOAN PYMT 21
SDNOFOOD5,SDOH: 12 MOS FOOD RAN OUT 21
SDNOTRANS5,SDOH: 12 MOS NO TRANS DAILY 21
SDOHELIG5,ELIGIBILITY STATUS FOR SDOH 21
SDPARKS5,SDOH: PLACES FOR PARKS/PLAY 21
SDPAYBASICS5,SDOH: HOW HARD PAY BASICS 21
SDPHYSHURT5,SDOH: HOW OFTEN HURT BY OTHERS 21
SDPROBCOOK5,SDOH: HOME PROBLEM COOK 21
SDPROBHEAT5,SDOH: HOME PROBLEM HEAT 21
SDPROBLEAD5,SDOH: HOME PROBLEM LEAD 21
SDPROBLEAKS5,SDOH: HOME PROBLEM WATER LEAKS 21
SDPROBMOLD5,SDOH: HOME PROBLEM MOLD 21
SDPROBNONE5,SDOH: NO HOME PROBLEMS 21
SDPROBPEST5,SDOH: HOME PROBLEM PESTS 21
SDPROBSMKDE5,SDOH: HOME PROBLEM SMOKE DETECTOR 21
SDPROX5,SDOH: RELATIONSHIP RESPONDENT TO ADULT 21
SDPUBTRANS5,SDOH: ACCESS PUBLIC TRANSPORTATION 21
SDSCREAM5,SDOH: HOW OFTEN SCREAM CURSE 21
SDSFCRIME5,SDOH: SAFE FROM CRIME/VIOLENCE 21
SDSHUTUTIL5,SDOH: 12 MOS THREAT UTILITY OFF 21
SDSTRESS5,SDOH: HOW OFTEN STRESS 21
SDTCHADLT5,SDOH: HOW OFTEN ASKED TO TOUCH 21
SDTCHCHLD5,SDOH: HOW OFTEN CHILD TOUCHED 21
SDTHRHARM5,SDOH: HOW OFTEN THREATENED HARM 21
SDTLKPHN5,SDOH: TELEPHONE OTHERS PER WEEK 21
SDUNEXPEXP5,SDOH: COVER UNEXPECTED EXPENSE 21
SDWRRYFD5,SDOH: 12 MOS WORRIED ABOUT FOOD 21
SELFCM1,SELF-EMPLOYED AT R1 CMJ
SELFCM2,SELF-EMPLOYED AT R2 CMJ
SELFCM3,SELF-EMPLOYED AT R3 CMJ
SELFCM4,SELF-EMPLOYED AT R4 CMJ
SELFCM5,SELF-EMPLOYED AT R5 CMJ
SELFCM6,SELF-EMPLOYED AT R6 CMJ
SELFCM7,SELF-EMPLOYED AT R7 CMJ
SELFCM8,SELF-EMPLOYED AT R8 CMJ
SELFCM9,SELF-EMPLOYED AT R9 CMJ
SEX,SEX
SIBPRO2,PRBLM GETTING ALONG W/SIBS (5-17)-R2
SIBPRO6,PRBLM GETTING ALONG W/SIBS (5-17)-R6
SICPAY1,PAID SICK LEAVE AT R1 CMJ
SICPAY2,PAID SICK LEAVE AT R2 CMJ
SICPAY3,PAID SICK LEAVE AT R3 CMJ
SICPAY4,PAID SICK LEAVE AT R4 CMJ
SICPAY5,PAID SICK LEAVE AT R5 CMJ
SICPAY6,PAID SICK LEAVE AT R6 CMJ
SICPAY7,PAID SICK LEAVE AT R7 CMJ
SICPAY8,PAID SICK LEAVE AT R8 CMJ
SICPAY9,PAID SICK LEAVE AT R9 CMJ
SLFCM1H,SELF-EMPLOYED AT R1 CMJ (IMP)
SLFCM2H,SELF-EMPLOYED AT R2 CMJ (IMP)
SLFCM3H,SELF-EMPLOYED AT R3 CMJ (IMP)
SLFCM4H,SELF-EMPLOYED AT R4 CMJ (IMP)
SLFCM5H,SELF-EMPLOYED AT R5 CMJ (IMP)
SLFCM6H,SELF-EMPLOYED AT R6 CMJ (IMP)
SLFCM7H,SELF-EMPLOYED AT R7 CMJ (IMP)
SLFCM8H,SELF-EMPLOYED AT R8 CMJ (IMP)
SLFCM9H,SELF-EMPLOYED AT R9 CMJ (IMP)
SOCLIM1,SOCIAL LIMITATIONS R1
SOCLIM3,SOCIAL LIMITATIONS R3
SOCLIM5,SOCIAL LIMITATIONS R5
SOCLIM7,SOCIAL LIMITATIONS R7
SPOUID1,SPOUSE ID - R1
SPOUID2,SPOUSE ID - R2
SPOUID3,SPOUSE ID - R3
SPOUID4,SPOUSE ID - R4
SPOUID5,SPOUSE ID - R5
SPOUID6,SPOUSE ID - R6
SPOUID7,SPOUSE ID - R7
SPOUID8,SPOUSE ID - R8
SPOUID9,SPOUSE ID - R9
SPOUIDY1,SPOUSE ID - 12/31/19
SPOUIDY2,SPOUSE ID - 12/31/20
SPOUIDY3,SPOUSE ID - 12/31/21
SPOUIDY4,SPOUSE ID - 12/31/22
SPOUIN1,MARITAL STATUS W/SPOUSE PRESENT-R1
SPOUIN2,MARITAL STATUS W/SPOUSE PRESENT-R2
SPOUIN3,MARITAL STATUS W/SPOUSE PRESENT-R3
SPOUIN4,MARITAL STATUS W/SPOUSE PRESENT-R4
SPOUIN5,MARITAL STATUS W/SPOUSE PRESENT-R5
SPOUIN6,MARITAL STATUS W/SPOUSE PRESENT-R6
SPOUIN7,MARITAL STATUS W/SPOUSE PRESENT-R7
SPOUIN8,MARITAL STATUS W/SPOUSE PRESENT-R8
SPOUIN9,MARITAL STATUS W/SPOUSE PRESENT-R9
SPOUINY1,MARITAL STATUS W/SPOUSE PRESENT-12/31/19
SPOUINY2,MARITAL STATUS W/SPOUSE PRESENT-12/31/20
SPOUINY3,MARITAL STATUS W/SPOUSE PRESENT-12/31/21
SPOUINY4,MARITAL STATUS W/SPOUSE PRESENT-12/31/22
SPRPRO2,PROBLEM W/SPORTS/HOBBIES (5-17)-R2
SPRPRO6,PROBLEM W/SPORTS/HOBBIES (5-17)-R6
SSCIMPY1,SOCIAL SECURITY INCOME IMPUTATION FLAG 19
SSCIMPY2,SOCIAL SECURITY INCOME IMPUTATION FLAG 20
SSCIMPY3,SOCIAL SECURITY INCOME IMPUTATION FLAG 21
SSCIMPY4,SOCIAL SECURITY INCOME IMPUTATION FLAG 22
SSECPY1X,PERSON'S SOCIAL SECURITY INCOME 19
SSECPY2X,PERSON'S SOCIAL SECURITY INCOME 20
SSECPY3X,PERSON'S SOCIAL SECURITY INCOME 21
SSECPY4X,PERSON'S SOCIAL SECURITY INCOME 22
SSIIMPY1,SSI IMPUTATION FLAG 19
SSIIMPY2,SSI IMPUTATION FLAG 20
SSIIMPY3,SSI IMPUTATION FLAG 21
SSIIMPY4,SSI IMPUTATION FLAG 22
SSIPY1X,PERSON'S SSI 19
SSIPY2X,PERSON'S SSI 20
SSIPY3X,PERSON'S SSI 21
SSIPY4X,PERSON'S SSI 22
SSNLJB1,IS CMJ A SEASONAL JOB R1
SSNLJB2,IS CMJ A SEASONAL JOB R2
SSNLJB3,IS CMJ A SEASONAL JOB R3
SSNLJB4,IS CMJ A SEASONAL JOB R4
SSNLJB5,IS CMJ A SEASONAL JOB R5
SSNLJB6,IS CMJ A SEASONAL JOB R6
SSNLJB7,IS CMJ A SEASONAL JOB R7
SSNLJB8,IS CMJ A SEASONAL JOB R8
SSNLJB9,IS CMJ A SEASONAL JOB R9
STJBMM1,MONTH STARTED R1 CMJ
STJBMM2,MONTH STARTED R2 CMJ
STJBMM3,MONTH STARTED R3 CMJ
STJBMM4,MONTH STARTED R4 CMJ
STJBMM5,MONTH STARTED R5 CMJ
STJBMM6,MONTH STARTED R6 CMJ
STJBMM7,MONTH STARTED R7 CMJ
STJBMM8,MONTH STARTED R8 CMJ
STJBMM9,MONTH STARTED R9 CMJ
STJBYY1,YEAR STARTED R1 CMJ
STJBYY2,YEAR STARTED R2 CMJ
STJBYY3,YEAR STARTED R3 CMJ
STJBYY4,YEAR STARTED R4 CMJ
STJBYY5,YEAR STARTED R5 CMJ
STJBYY6,YEAR STARTED R6 CMJ
STJBYY7,YEAR STARTED R7 CMJ
STJBYY8,YEAR STARTED R8 CMJ
STJBYY9,YEAR STARTED R9 CMJ
STNDIF1,DIFFICULTY STANDING 20 MINUTES R1
STNDIF3,DIFFICULTY STANDING 20 MINUTES R3
STNDIF5,DIFFICULTY STANDING 20 MINUTES R5
STNDIF7,DIFFICULTY STANDING 20 MINUTES R7
STPDIF1,DIFFICULTY WALKING UP 10 STEPS R1
STPDIF3,DIFFICULTY WALKING UP 10 STEPS R3
STPDIF5,DIFFICULTY WALKING UP 10 STEPS R5
STPDIF7,DIFFICULTY WALKING UP 10 STEPS R7
STRKAGY1,AGE OF DIAGNOSIS-STROKE 19
STRKAGY2,AGE OF DIAGNOSIS-STROKE 20
STRKAGY3,AGE OF DIAGNOSIS-STROKE 21
STRKAGY4,AGE OF DIAGNOSIS-STROKE 22
STRKDXY1,STROKE DIAGNOSIS (>17) 19
STRKDXY2,STROKE DIAGNOSIS (>17) 20
STRKDXY3,STROKE DIAGNOSIS (>17) 21
STRKDXY4,STROKE DIAGNOSIS (>17) 22
TAXFRMY1,TAX FORM PERSON WILL FILE 19
TAXFRMY2,TAX FORM PERSON WILL FILE 20
TAXFRMY3,TAX FORM PERSON WILL FILE 21
