Variable,Description
W8C18P_8T28C48,W8 (C1C2C8)(P1_P2)(P8)(T2T8) REP WGT 48
W8C18P_8T28C49,W8 (C1C2C8)(P1_P2)(P8)(T2T8) REP WGT 49
W8C18P_8T28C50,W8 (C1C2C8)(P1_P2)(P8)(T2T8) REP WGT 50
W8C18P_8T28C51,W8 (C1C2C8)(P1_P2)(P8)(T2T8) REP WGT 51
W8C18P_8T28C52,W8 (C1C2C8)(P1_P2)(P8)(T2T8) REP WGT 52
W8C18P_8T28C53,W8 (C1C2C8)(P1_P2)(P8)(T2T8) REP WGT 53
W8C18P_8T28C54,W8 (C1C2C8)(P1_P2)(P8)(T2T8) REP WGT 54
W8C18P_8T28C55,W8 (C1C2C8)(P1_P2)(P8)(T2T8) REP WGT 55
W8C18P_8T28C56,W8 (C1C2C8)(P1_P2)(P8)(T2T8) REP WGT 56
W8C18P_8T28C57,W8 (C1C2C8)(P1_P2)(P8)(T2T8) REP WGT 57
W8C18P_8T28C58,W8 (C1C2C8)(P1_P2)(P8)(T2T8) REP WGT 58
W8C18P_8T28C59,W8 (C1C2C8)(P1_P2)(P8)(T2T8) REP WGT 59
W8C18P_8T28C60,W8 (C1C2C8)(P1_P2)(P8)(T2T8) REP WGT 60
W8C18P_8T28C61,W8 (C1C2C8)(P1_P2)(P8)(T2T8) REP WGT 61
W8C18P_8T28C62,W8 (C1C2C8)(P1_P2)(P8)(T2T8) REP WGT 62
W8C18P_8T28C63,W8 (C1C2C8)(P1_P2)(P8)(T2T8) REP WGT 63
W8C18P_8T28C64,W8 (C1C2C8)(P1_P2)(P8)(T2T8) REP WGT 64
W8C18P_8T28C65,W8 (C1C2C8)(P1_P2)(P8)(T2T8) REP WGT 65
W8C18P_8T28C66,W8 (C1C2C8)(P1_P2)(P8)(T2T8) REP WGT 66
W8C18P_8T28C67,W8 (C1C2C8)(P1_P2)(P8)(T2T8) REP WGT 67
W8C18P_8T28C68,W8 (C1C2C8)(P1_P2)(P8)(T2T8) REP WGT 68
W8C18P_8T28C69,W8 (C1C2C8)(P1_P2)(P8)(T2T8) REP WGT 69
W8C18P_8T28C70,W8 (C1C2C8)(P1_P2)(P8)(T2T8) REP WGT 70
W8C18P_8T28C71,W8 (C1C2C8)(P1_P2)(P8)(T2T8) REP WGT 71
W8C18P_8T28C72,W8 (C1C2C8)(P1_P2)(P8)(T2T8) REP WGT 72
W8C18P_8T28C73,W8 (C1C2C8)(P1_P2)(P8)(T2T8) REP WGT 73
W8C18P_8T28C74,W8 (C1C2C8)(P1_P2)(P8)(T2T8) REP WGT 74
W8C18P_8T28C75,W8 (C1C2C8)(P1_P2)(P8)(T2T8) REP WGT 75
W8C18P_8T28C76,W8 (C1C2C8)(P1_P2)(P8)(T2T8) REP WGT 76
W8C18P_8T28C77,W8 (C1C2C8)(P1_P2)(P8)(T2T8) REP WGT 77
W8C18P_8T28C78,W8 (C1C2C8)(P1_P2)(P8)(T2T8) REP WGT 78
W8C18P_8T28C79,W8 (C1C2C8)(P1_P2)(P8)(T2T8) REP WGT 79
W8C18P_8T28C80,W8 (C1C2C8)(P1_P2)(P8)(T2T8) REP WGT 80
W8C18P_8T28Z1,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 1
W8C18P_8T28Z2,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 2
W8C18P_8T28Z3,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 3
W8C18P_8T28Z4,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 4
W8C18P_8T28Z5,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 5
W8C18P_8T28Z6,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 6
W8C18P_8T28Z7,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 7
W8C18P_8T28Z8,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 8
W8C18P_8T28Z9,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 9
W8C18P_8T28Z10,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 10
W8C18P_8T28Z11,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 11
W8C18P_8T28Z12,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 12
W8C18P_8T28Z13,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 13
W8C18P_8T28Z14,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 14
W8C18P_8T28Z15,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 15
W8C18P_8T28Z16,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 16
W8C18P_8T28Z17,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 17
W8C18P_8T28Z18,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 18
W8C18P_8T28Z19,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 19
W8C18P_8T28Z20,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 20
W8C18P_8T28Z21,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 21
W8C18P_8T28Z22,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 22
W8C18P_8T28Z23,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 23
W8C18P_8T28Z24,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 24
W8C18P_8T28Z25,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 25
W8C18P_8T28Z26,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 26
W8C18P_8T28Z27,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 27
W8C18P_8T28Z28,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 28
W8C18P_8T28Z29,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 29
W8C18P_8T28Z30,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 30
W8C18P_8T28Z31,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 31
W8C18P_8T28Z32,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 32
W8C18P_8T28Z33,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 33
W8C18P_8T28Z34,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 34
W8C18P_8T28Z35,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 35
W8C18P_8T28Z36,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 36
W8C18P_8T28Z37,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 37
W8C18P_8T28Z38,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 38
W8C18P_8T28Z39,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 39
W8C18P_8T28Z40,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 40
W8C18P_8T28Z41,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 41
W8C18P_8T28Z42,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 42
W8C18P_8T28Z43,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 43
W8C18P_8T28Z44,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 44
W8C18P_8T28Z45,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 45
W8C18P_8T28Z46,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 46
W8C18P_8T28Z47,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 47
W8C18P_8T28Z48,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 48
W8C18P_8T28Z49,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 49
W8C18P_8T28Z50,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 50
W8C18P_8T28Z51,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 51
W8C18P_8T28Z52,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 52
W8C18P_8T28Z53,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 53
W8C18P_8T28Z54,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 54
W8C18P_8T28Z55,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 55
W8C18P_8T28Z56,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 56
W8C18P_8T28Z57,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 57
W8C18P_8T28Z58,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 58
W8C18P_8T28Z59,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 59
W8C18P_8T28Z60,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 60
W8C18P_8T28Z61,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 61
W8C18P_8T28Z62,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 62
W8C18P_8T28Z63,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 63
W8C18P_8T28Z64,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 64
W8C18P_8T28Z65,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 65
W8C18P_8T28Z66,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 66
W8C18P_8T28Z67,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 67
W8C18P_8T28Z68,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 68
W8C18P_8T28Z69,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 69
W8C18P_8T28Z70,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 70
W8C18P_8T28Z71,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 71
W8C18P_8T28Z72,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 72
W8C18P_8T28Z73,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 73
W8C18P_8T28Z74,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 74
W8C18P_8T28Z75,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 75
W8C18P_8T28Z76,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 76
W8C18P_8T28Z77,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 77
W8C18P_8T28Z78,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 78
W8C18P_8T28Z79,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 79
W8C18P_8T28Z80,W8 (C1C2C8)(P1_P2)(P8)(T2T8Z) REP WGT 80
W8C28P_8T81,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 1
W8C28P_8T82,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 2
W8C28P_8T83,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 3
W8C28P_8T84,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 4
W8C28P_8T85,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 5
W8C28P_8T86,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 6
W8C28P_8T87,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 7
W8C28P_8T88,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 8
W8C28P_8T89,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 9
W8C28P_8T810,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 10
W8C28P_8T811,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 11
W8C28P_8T812,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 12
W8C28P_8T813,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 13
W8C28P_8T814,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 14
W8C28P_8T815,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 15
W8C28P_8T816,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 16
W8C28P_8T817,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 17
W8C28P_8T818,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 18
W8C28P_8T819,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 19
W8C28P_8T820,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 20
W8C28P_8T821,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 21
W8C28P_8T822,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 22
W8C28P_8T823,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 23
W8C28P_8T824,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 24
W8C28P_8T825,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 25
W8C28P_8T826,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 26
W8C28P_8T827,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 27
W8C28P_8T828,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 28
W8C28P_8T829,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 29
W8C28P_8T830,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 30
W8C28P_8T831,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 31
W8C28P_8T832,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 32
W8C28P_8T833,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 33
W8C28P_8T834,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 34
W8C28P_8T835,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 35
W8C28P_8T836,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 36
W8C28P_8T837,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 37
W8C28P_8T838,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 38
W8C28P_8T839,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 39
W8C28P_8T840,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 40
W8C28P_8T841,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 41
W8C28P_8T842,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 42
W8C28P_8T843,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 43
W8C28P_8T844,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 44
W8C28P_8T845,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 45
W8C28P_8T846,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 46
W8C28P_8T847,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 47
W8C28P_8T848,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 48
W8C28P_8T849,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 49
W8C28P_8T850,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 50
W8C28P_8T851,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 51
W8C28P_8T852,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 52
W8C28P_8T853,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 53
W8C28P_8T854,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 54
W8C28P_8T855,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 55
W8C28P_8T856,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 56
W8C28P_8T857,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 57
W8C28P_8T858,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 58
W8C28P_8T859,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 59
W8C28P_8T860,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 60
W8C28P_8T861,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 61
W8C28P_8T862,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 62
W8C28P_8T863,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 63
W8C28P_8T864,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 64
W8C28P_8T865,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 65
W8C28P_8T866,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 66
W8C28P_8T867,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 67
W8C28P_8T868,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 68
W8C28P_8T869,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 69
W8C28P_8T870,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 70
W8C28P_8T871,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 71
W8C28P_8T872,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 72
W8C28P_8T873,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 73
W8C28P_8T874,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 74
W8C28P_8T875,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 75
W8C28P_8T876,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 76
W8C28P_8T877,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 77
W8C28P_8T878,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 78
W8C28P_8T879,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 79
W8C28P_8T880,W8 (C2C8)(P1_P2)(P8)(T8) REP WGT 80
W8C28P_8T8Z1,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 1
W8C28P_8T8Z2,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 2
W8C28P_8T8Z3,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 3
W8C28P_8T8Z4,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 4
W8C28P_8T8Z5,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 5
W8C28P_8T8Z6,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 6
W8C28P_8T8Z7,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 7
W8C28P_8T8Z8,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 8
W8C28P_8T8Z9,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 9
W8C28P_8T8Z10,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 10
W8C28P_8T8Z11,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 11
W8C28P_8T8Z12,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 12
W8C28P_8T8Z13,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 13
W8C28P_8T8Z14,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 14
W8C28P_8T8Z15,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 15
W8C28P_8T8Z16,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 16
W8C28P_8T8Z17,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 17
W8C28P_8T8Z18,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 18
W8C28P_8T8Z19,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 19
W8C28P_8T8Z20,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 20
W8C28P_8T8Z21,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 21
W8C28P_8T8Z22,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 22
W8C28P_8T8Z23,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 23
W8C28P_8T8Z24,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 24
W8C28P_8T8Z25,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 25
W8C28P_8T8Z26,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 26
W8C28P_8T8Z27,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 27
W8C28P_8T8Z28,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 28
W8C28P_8T8Z29,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 29
W8C28P_8T8Z30,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 30
W8C28P_8T8Z31,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 31
W8C28P_8T8Z32,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 32
W8C28P_8T8Z33,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 33
W8C28P_8T8Z34,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 34
W8C28P_8T8Z35,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 35
W8C28P_8T8Z36,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 36
W8C28P_8T8Z37,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 37
W8C28P_8T8Z38,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 38
W8C28P_8T8Z39,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 39
W8C28P_8T8Z40,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 40
W8C28P_8T8Z41,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 41
W8C28P_8T8Z42,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 42
W8C28P_8T8Z43,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 43
W8C28P_8T8Z44,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 44
W8C28P_8T8Z45,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 45
W8C28P_8T8Z46,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 46
W8C28P_8T8Z47,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 47
W8C28P_8T8Z48,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 48
W8C28P_8T8Z49,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 49
W8C28P_8T8Z50,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 50
W8C28P_8T8Z51,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 51
W8C28P_8T8Z52,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 52
W8C28P_8T8Z53,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 53
W8C28P_8T8Z54,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 54
W8C28P_8T8Z55,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 55
W8C28P_8T8Z56,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 56
W8C28P_8T8Z57,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 57
W8C28P_8T8Z58,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 58
W8C28P_8T8Z59,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 59
W8C28P_8T8Z60,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 60
W8C28P_8T8Z61,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 61
W8C28P_8T8Z62,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 62
W8C28P_8T8Z63,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 63
W8C28P_8T8Z64,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 64
W8C28P_8T8Z65,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 65
W8C28P_8T8Z66,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 66
W8C28P_8T8Z67,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 67
W8C28P_8T8Z68,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 68
W8C28P_8T8Z69,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 69
W8C28P_8T8Z70,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 70
W8C28P_8T8Z71,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 71
W8C28P_8T8Z72,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 72
W8C28P_8T8Z73,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 73
W8C28P_8T8Z74,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 74
W8C28P_8T8Z75,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 75
W8C28P_8T8Z76,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 76
W8C28P_8T8Z77,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 77
W8C28P_8T8Z78,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 78
W8C28P_8T8Z79,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 79
W8C28P_8T8Z80,W8 (C2C8)(P1_P2)(P8)(T8Z) REP WGT 80
W8C28P_2T81,W8 (C2C4C6C7C8)(P1_P2)(T8) REP WGT 1
W8C28P_2T82,W8 (C2C4C6C7C8)(P1_P2)(T8) REP WGT 2
W8C28P_2T83,W8 (C2C4C6C7C8)(P1_P2)(T8) REP WGT 3
W8C28P_2T84,W8 (C2C4C6C7C8)(P1_P2)(T8) REP WGT 4
W8C28P_2T85,W8 (C2C4C6C7C8)(P1_P2)(T8) REP WGT 5
W8C28P_2T86,W8 (C2C4C6C7C8)(P1_P2)(T8) REP WGT 6
W8C28P_2T87,W8 (C2C4C6C7C8)(P1_P2)(T8) REP WGT 7
W8C28P_2T88,W8 (C2C4C6C7C8)(P1_P2)(T8) REP WGT 8
W8C28P_2T89,W8 (C2C4C6C7C8)(P1_P2)(T8) REP WGT 9
W8C28P_2T810,W8 (C2C4C6C7C8)(P1_P2)(T8) REP WGT 10
W8C28P_2T811,W8 (C2C4C6C7C8)(P1_P2)(T8) REP WGT 11
W8C28P_2T812,W8 (C2C4C6C7C8)(P1_P2)(T8) REP WGT 12
W8C28P_2T813,W8 (C2C4C6C7C8)(P1_P2)(T8) REP WGT 13
W8C28P_2T814,W8 (C2C4C6C7C8)(P1_P2)(T8) REP WGT 14
W8C28P_2T815,W8 (C2C4C6C7C8)(P1_P2)(T8) REP WGT 15
W8C28P_2T816,W8 (C2C4C6C7C8)(P1_P2)(T8) REP WGT 16
W8C28P_2T817,W8 (C2C4C6C7C8)(P1_P2)(T8) REP WGT 17
W8C28P_2T818,W8 (C2C4C6C7C8)(P1_P2)(T8) REP WGT 18
W8C28P_2T819,W8 (C2C4C6C7C8)(P1_P2)(T8) REP WGT 19
W8C28P_2T820,W8 (C2C4C6C7C8)(P1_P2)(T8) REP WGT 20
W8C28P_2T821,W8 (C2C4C6C7C8)(P1_P2)(T8) REP WGT 21
W8C28P_2T822,W8 (C2C4C6C7C8)(P1_P2)(T8) REP WGT 22
W8C28P_2T823,W8 (C2C4C6C7C8)(P1_P2)(T8) REP WGT 23
W8C28P_2T824,W8 (C2C4C6C7C8)(P1_P2)(T8) REP WGT 24
W8C28P_2T825,W8 (C2C4C6C7C8)(P1_P2)(T8) REP WGT 25
W8C28P_2T826,W8 (C2C4C6C7C8)(P1_P2)(T8) REP WGT 26
W8C28P_2T827,W8 (C2C4C6C7C8)(P1_P2)(T8) REP WGT 27
