Variable,Description
REFRL8X,RELATION TO REF PERS- R8 (EDIT/IMP)
REFRL9X,RELATION TO REF PERS- R9 (EDIT/IMP)
REFRLY1X,RELATION TO REF PERS-12/31/18 (EDIT/IMP)
REFRLY2X,RELATION TO REF PERS-12/31/19 (EDIT/IMP)
REFRLY3X,RELATION TO REF PERS-12/31/20 (EDIT/IMP)
REFRLY4X,RELATION TO REF PERS-12/31/21 (EDIT/IMP)
REGION1,CENSUS REGION - R1
REGION2,CENSUS REGION - R2
REGION3,CENSUS REGION - R3
REGION4,CENSUS REGION - R4
REGION5,CENSUS REGION - R5
REGION6,CENSUS REGION - R6
REGION7,CENSUS REGION - R7
REGION8,CENSUS REGION - R8
REGION9,CENSUS REGION - R9
REGIONY1,CENSUS REGION AS OF 12/31/18
REGIONY2,CENSUS REGION AS OF 12/31/19
REGIONY3,CENSUS REGION AS OF 12/31/20
REGIONY4,CENSUS REGION AS OF 12/31/21
RESP1,1ST RESPONDENT INDICATOR FOR R1
RESP2,1ST RESPONDENT INDICATOR FOR R2
RESP3,1ST RESPONDENT INDICATOR FOR R3
RESP4,1ST RESPONDENT INDICATOR FOR R4
RESP5,1ST RESPONDENT INDICATOR FOR R5
RESP6,1ST RESPONDENT INDICATOR FOR R6
RESP7,1ST RESPONDENT INDICATOR FOR R7
RESP8,1ST RESPONDENT INDICATOR FOR R8
RESP9,1ST RESPONDENT INDICATOR FOR R9
RESPY1,1ST RESPONDENT INDICATOR AS OF 12/31/18
RESPY2,1ST RESPONDENT INDICATOR AS OF 12/31/19
RESPY3,1ST RESPONDENT INDICATOR AS OF 12/31/20
RESPY4,1ST RESPONDENT INDICATOR AS OF 12/31/21
RETPLN1,PENSION PLAN AT R1 CMJ
RETPLN2,PENSION PLAN AT R2 CMJ
RETPLN3,PENSION PLAN AT R3 CMJ
RETPLN4,PENSION PLAN AT R4 CMJ
RETPLN5,PENSION PLAN AT R5 CMJ
RETPLN6,PENSION PLAN AT R6 CMJ
RETPLN7,PENSION PLAN AT R7 CMJ
RETPLN8,PENSION PLAN AT R8 CMJ
RETPLN9,PENSION PLAN AT R9 CMJ
RNDFLG1,DATA COLLECTION ROUND FOR R1 CMJ
RNDFLG3,DATA COLLECTION ROUND FOR R3 CMJ
RNDFLG5,DATA COLLECTION ROUND FOR R5 CMJ
RNDFLG7,DATA COLLECTION ROUND FOR R7 CMJ
RTHLTH1,PERCEIVED HEALTH STATUS-R1
RTHLTH2,PERCEIVED HEALTH STATUS-R2
RTHLTH3,PERCEIVED HEALTH STATUS-R3
RTHLTH4,PERCEIVED HEALTH STATUS-R4
RTHLTH5,PERCEIVED HEALTH STATUS-R5
RTHLTH6,PERCEIVED HEALTH STATUS-R6
RTHLTH7,PERCEIVED HEALTH STATUS-R7
RTHLTH8,PERCEIVED HEALTH STATUS-R8
RTHLTH9,PERCEIVED HEALTH STATUS-R9
RTPLN1H,PENSION PLAN AT R1 CMJ (IMP)
RTPLN2H,PENSION PLAN AT R2 CMJ (IMP)
RTPLN3H,PENSION PLAN AT R3 CMJ (IMP)
RTPLN4H,PENSION PLAN AT R4 CMJ (IMP)
RTPLN5H,PENSION PLAN AT R5 CMJ (IMP)
RTPLN6H,PENSION PLAN AT R6 CMJ (IMP)
RTPLN7H,PENSION PLAN AT R7 CMJ (IMP)
RTPLN8H,PENSION PLAN AT R8 CMJ (IMP)
RTPLN9H,PENSION PLAN AT R9 CMJ (IMP)
RUCLAS1,RU FIELDED AS:STANDARD/NEW/STUDENT-R1
RUCLAS2,RU FIELDED AS:STANDARD/NEW/STUDENT-R2
RUCLAS3,RU FIELDED AS:STANDARD/NEW/STUDENT-R3
RUCLAS4,RU FIELDED AS:STANDARD/NEW/STUDENT-R4
RUCLAS5,RU FIELDED AS:STANDARD/NEW/STUDENT-R5
RUCLAS6,RU FIELDED AS:STANDARD/NEW/STUDENT-R6
RUCLAS7,RU FIELDED AS:STANDARD/NEW/STUDENT-R7
RUCLAS8,RU FIELDED AS:STANDARD/NEW/STUDENT-R8
RUCLAS9,RU FIELDED AS:STANDARD/NEW/STUDENT-R9
RUCLASY1,RU FIELDED AS:STANDARD/NEW/STUD-12/31/18
RUCLASY2,RU FIELDED AS:STANDARD/NEW/STUD-12/31/19
RUCLASY3,RU FIELDED AS:STANDARD/NEW/STUD-12/31/20
RUCLASY4,RU FIELDED AS:STANDARD/NEW/STUD-12/31/21
RULETR1,RU LETTER - R1
RULETR2,RU LETTER - R2
RULETR3,RU LETTER - R3
RULETR4,RU LETTER - R4
RULETR5,RU LETTER - R5
RULETR6,RU LETTER - R6
RULETR7,RU LETTER - R7
RULETR8,RU LETTER - R8
RULETR9,RU LETTER - R9
RULETRY1,RU LETTER AS OF 12/31/18
RULETRY2,RU LETTER AS OF 12/31/19
RULETRY3,RU LETTER AS OF 12/31/20
RULETRY4,RU LETTER AS OF 12/31/21
RURSLT1,RU RESULT - R1
RURSLT2,RU RESULT - R2
RURSLT3,RU RESULT - R3
RURSLT4,RU RESULT - R4
RURSLT5,RU RESULT - R5
RURSLT6,RU RESULT - R6
RURSLT7,RU RESULT - R7
RURSLT8,RU RESULT - R8
RURSLT9,RU RESULT - R9
RUSIZE1,RU SIZE - R1
RUSIZE2,RU SIZE - R2
RUSIZE3,RU SIZE - R3
RUSIZE4,RU SIZE - R4
RUSIZE5,RU SIZE - R5
RUSIZE6,RU SIZE - R6
RUSIZE7,RU SIZE - R7
RUSIZE8,RU SIZE - R8
RUSIZE9,RU SIZE - R9
RUSIZEY1,RU SIZE AS OF 12/31/18
RUSIZEY2,RU SIZE AS OF 12/31/19
RUSIZEY3,RU SIZE AS OF 12/31/20
RUSIZEY4,RU SIZE AS OF 12/31/21
RXEXPY1,TOTAL RX-EXP 18
RXEXPY2,TOTAL RX-EXP 19
RXEXPY3,TOTAL RX-EXP 20
RXEXPY4,TOTAL RX-EXP 21
RXMCDY1,TOTAL RX-MEDICAID AMT 18
RXMCDY2,TOTAL RX-MEDICAID AMT 19
RXMCDY3,TOTAL RX-MEDICAID AMT 20
RXMCDY4,TOTAL RX-MEDICAID AMT 21
RXMCRY1,TOTAL RX-MEDICARE AMT 18
RXMCRY2,TOTAL RX-MEDICARE AMT 19
RXMCRY3,TOTAL RX--MEDICARE AMT 20
RXMCRY4,TOTAL RX--MEDICARE AMT 21
RXOFDY1,TOTAL RX-OTHER FED AMT 18
RXOFDY2,TOTAL RX-OTHER FED AMT 19
RXOFDY3,TOTAL RX-OTHER FED AMT 20
RXOFDY4,TOTAL RX-OTHER FED AMT 21
RXOPRY1,TOTAL RX-OTH PRIVATE AMT 18
RXOPUY1,TOTAL RX-OTH PUBLIC AMT 18
RXOSRY1,TOT RX-OTH UNCLASS SRCE AMT 18
RXOSRY2,TOT RX-OTH UNCLASS SRCE AMT 19
RXOSRY3,TOT RX-OTH UNCLASS SRCE AMT 20
RXOSRY4,TOT RX-OTH UNCLASS SRCE AMT 21
RXOTHY1,TOTAL RX-OTH COMBINED AMT 18
RXOTHY2,TOTAL RX-OTH COMBINED AMT 19
RXOTHY3,TOTAL RX-OTH COMBINED AMT 20
RXOTHY4,TOTAL RX-OTH COMBINED AMT 21
RXPRVY1,TOTAL RX-PRIVATE INS AMT 18
RXPRVY2,TOTAL RX-PRIVATE INS AMT 19
RXPRVY3,TOTAL RX-PRIVATE INS AMT 20
RXPRVY4,TOTAL RX-PRIVATE INS AMT 21
RXPTRY1,TOTAL RX-PRV & TRI AMT 18
RXPTRY2,TOTAL RX-PRV & TRI AMT 19
RXPTRY3,TOTAL RX-PRV & TRI AMT 20
RXPTRY4,TOTAL RX-PRV & TRI AMT 21
RXSLFY1,TOTAL RX-SELF/FAMILY AMT 18
RXSLFY2,TOTAL RX-SELF/FAMILY AMT 19
RXSLFY3,TOTAL RX-SELF/FAMILY AMT 20
RXSLFY4,TOTAL RX-SELF/FAMILY AMT 21
RXSTLY1,TOTAL RX-OTHER ST/LOCAL AMT 18
RXSTLY2,TOTAL RX-OTHER ST/LOCAL AMT 19
RXSTLY3,TOTAL RX-OTHER ST/LOCAL AMT 20
RXSTLY4,TOTAL RX-OTHER ST/LOCAL AMT 21
RXTOTY1,# PRESC MEDS INCL REFILLS 18
RXTOTY2,# PRESC MEDS INCL REFILLS 19
RXTOTY3,# PRESC MEDS INCL REFILLS 20
RXTOTY4,# PRESC MEDS INCL REFILLS 21
RXTRIY1,TOTAL RX-TRICARE AMT 18
RXTRIY2,TOTAL RX-TRICARE AMT 19
RXTRIY3,TOTAL RX-TRICARE AMT 20
RXTRIY4,TOTAL RX-TRICARE AMT 21
RXVAY1,TOTAL RX-VA/CHAMPVA AMT 18
RXVAY2,TOTAL RX-VA/CHAMPVA AMT 19
RXVAY3,TOTAL RX-VA/CHAMPVA AMT 20
RXVAY4,TOTAL RX-VA/CHAMPVA AMT 21
RXWCPY1,TOTAL RX-WORKERS COMP AMT 18
RXWCPY2,TOTAL RX-WORKERS COMP AMT 19
RXWCPY3,TOTAL RX-WORKERS COMP AMT 20
RXWCPY4,TOTAL RX-WORKERS COMP AMT 21
SAFEST2,DR ADVISE CHLD SAFETY SEAT (WT<=40)-R2
SAFEST6,DR ADVISE CHLD SAFETY SEAT (WT<=40)-R6
SALEPY1X,PERSON'S SALES INCOME 18
SALEPY2X,PERSON'S SALES INCOME 19
SALEPY3X,PERSON'S SALES INCOME 20
SALEPY4X,PERSON'S SALES INCOME 21
SALIMPY1,SALES INCOME IMPUTATION FLAG 18
SALIMPY2,SALES INCOME IMPUTATION FLAG 19
SALIMPY3,SALES INCOME IMPUTATION FLAG 20
SALIMPY4,SALES INCOME IMPUTATION FLAG 21
SAQELIY1,ELIGIBILITY STATUS FOR SAQ 18
SAQELIY2,ELIGIBILITY STATUS FOR SAQ 19
SAQELIY3,ELIGIBILITY STATUS FOR SAQ 20
SAQELIY4,ELIGIBILITY STATUS FOR SAQ 21
SAQRDS24,SAQ RESPONDENT IN ROUNDS 2 AND 4
SAQRDS246,"SAQ RESPONDENT IN ROUNDS 2, 4, AND 6"
SAQRDS2468,"SAQ RESPONDENT IN ROUNDS 2, 4, 6, AND 8"
SAQRDS46,SAQ RESPONDENT IN ROUNDS 4 AND 6
SAQRDS468,"SAQ RESPONDENT IN ROUNDS 4, 6, AND 8"
SAQRDS68,SAQ RESPONDENT IN ROUNDS 6 AND 8
SCHLBH4,PROBLEM BEHAVIOR AT SCHOOL (5-17)-R4
SCHLBH8,PROBLEM BEHAVIOR AT SCHOOL (5-17)-R8
SCHLIM1,SCHOOL LIMITATION-R1
SCHLIM3,SCHOOL LIMITATION-R3
SCHLIM5,SCHOOL LIMITATION-R5
SCHLIM7,SCHOOL LIMITATION-R7
SCHPRO4,PROBLEM WITH SCHOOLWORK (5-17)-R4
SCHPRO8,PROBLEM WITH SCHOOLWORK (5-17)-R8
SCPAY1H,PAID SICK LEAVE AT R1 CMJ (IMP)
SCPAY2H,PAID SICK LEAVE AT R2 CMJ (IMP)
SCPAY3H,PAID SICK LEAVE AT R3 CMJ (IMP)
SCPAY4H,PAID SICK LEAVE AT R4 CMJ (IMP)
SCPAY5H,PAID SICK LEAVE AT R5 CMJ (IMP)
SCPAY6H,PAID SICK LEAVE AT R6 CMJ (IMP)
SCPAY7H,PAID SICK LEAVE AT R7 CMJ (IMP)
SCPAY8H,PAID SICK LEAVE AT R8 CMJ (IMP)
SCPAY9H,PAID SICK LEAVE AT R9 CMJ (IMP)
SDAFRDHOME7,SDOH: AFFORDABLE HOUSING 21
SDCHURCH7,SDOH: ATTEND CHURCH OR SERVICES 21
SDCLUBORG7,SDOH: MEETINGS PER YEAR 21
SDCMPM7,SDOH: DATE COMPLETED - MONTH 21
SDCMPY7,SDOH: DATE COMPLETED - YEAR 21
SDCOMM7,SDOH: HELP FROM COMMUNITY 21
SDCOMPAN7,SDOH: FEEL LACK COMPANIONSHIP 21
SDDAYEXER7,SDOH:30DAYS AVG DAYS PER WK MOD EXRCS 21
SDDEBT7,SDOH: 12 MOS CONTACT COLLECTION 21
SDDSCRMDR7,SDOH: DISCRIMINATION IN HEALTHCARE 21
SDDSCRMHS7,SDOH: DISCRIMINATION IN HOUSING 21
SDDSCRMJOB7,SDOH: DISCRIMINATION APPLYING JOBS 21
SDDSCRMPOL7,SDOH: DISCRIMINATION BY POLICE 21
SDDSCRMPUB7,SDOH:DISCRIMINATION APPLYING SERVICES 21
SDDSCRMSTR7,SDOH: DISCRIMINATION STORES 21
SDDSCRMWRK7,SDOH: DISCRIMINATION AT WORK 21
SDENICPROD7,SDOH: USED ELECTRONIC NICOTINE PROD 21
SDFAMILY7,SDOH: HELP FROM FAMILY 21
SDFRCSXCH7,SDOH: HOW OFTEN FORCED 21
SDFRIENDS7,SDOH: HELP FROM FRIENDS 21
SDGETTGT7,SDOH: SEE OTHERS PER WEEK 21
SDHLTHFOOD7,SDOH: PLACES FOR HEALTHY FOOD 21
SDHMALC7,SDOH: LIVED WITH ALCOHOLIC <18 21
SDHMBEAT7,SDOH: HOW OFTEN ABUSED <18 21
SDHMDEPR7,SDOH: LIVED WITH MENTAL ILLNESS <18 21
SDHMDIV7,SDOH: LIVED WITH SPLIT HOME <18 21
SDHMDRG7,SDOH: LIVED WITH DRUGS <18 21
SDHMJAIL7,SDOH: LIVED WITH SENTENCED <18 21
SDHOME7,SDOH: SATISFIED WITH HOME 21
SDHURTCHLD7,SDOH: HOW OFTEN CHILD HURT 21
SDINSCHLD7,SDOH: HOW OFTEN CHILD INSULT 21
SDINSULT7,SDOH: HOW OFTEN INSULTED 21
SDISOL7,SDOH: FEEL ISOLATED 21
SDLATERENT7,SDOH: 12 MOS PAY RENT/MORTG LATE 21
SDLATEUTIL7,SDOH: 12 MOS PAY UTILITY LATE 21
SDLEFTOUT7,SDOH: FEEL LEFT OUT 21
SDLIFE7,SDOH: SATISFIED WITH LIFE 21
SDMEDCARE7,SDOH: PLACES FOR MEDICAL CARE 21
SDMINSEXER7,SDOH: 30 DAYS MIN PER DAY MOD EXRCS 21
SDMISSCCLN7,SDOH: 12 MOS MISS CARD OR LOAN PYMT 21
SDNOFOOD7,SDOH: 12 MOS FOOD RAN OUT 21
SDNOTRANS7,SDOH: 12 MOS NO TRANS DAILY 21
SDOHELIG7,ELIGIBILITY STATUS FOR SDOH 21
SDPARKS7,SDOH: PLACES FOR PARKS/PLAY 21
SDPAYBASICS7,SDOH: HOW HARD PAY BASICS 21
SDPHYSHURT7,SDOH: HOW OFTEN HURT BY OTHERS 21
SDPROBCOOK7,SDOH: HOME PROBLEM COOK 21
SDPROBHEAT7,SDOH: HOME PROBLEM HEAT 21
SDPROBLEAD7,SDOH: HOME PROBLEM LEAD 21
SDPROBLEAKS7,SDOH: HOME PROBLEM WATER LEAKS 21
SDPROBMOLD7,SDOH: HOME PROBLEM MOLD 21
SDPROBNONE7,SDOH: NO HOME PROBLEMS 21
SDPROBPEST7,SDOH: HOME PROBLEM PESTS 21
SDPROBSMKDE7,SDOH: HOME PROBLEM SMOKE DETECTOR 21
SDPROX7,SDOH:RELATIONSHIP RESPONDENT TO ADULT 21
SDPUBTRANS7,SDOH: ACCESS PUBLIC TRANSPORTATION 21
SDSCREAM7,SDOH: HOW OFTEN SCREAM CURSE 21
SDSFCRIME7,SDOH: SAFE FROM CRIME/VIOLENCE 21
SDSHUTUTIL7,SDOH: 12 MOS THREAT UTILITY OFF 21
SDSTRESS7,SDOH: HOW OFTEN STRESS 21
SDTCHADLT7,SDOH: HOW OFTEN ASKED TO TOUCH 21
SDTCHCHLD7,SDOH: HOW OFTEN CHILD TOUCHED 21
SDTHRHARM7,SDOH: HOW OFTEN THREATENED HARM 21
SDTLKPHN7,SDOH: TELEPHONE OTHERS PER WEEK 21
SDUNEXPEXP7,SDOH: COVER UNEXPECTED EXPENSE 21
SDWRRYFD7,SDOH: 12 MOS WORRIED ABOUT FOOD 21
SELFCM1,SELF-EMPLOYED AT R1 CMJ
SELFCM2,SELF-EMPLOYED AT R2 CMJ
SELFCM3,SELF-EMPLOYED AT R3 CMJ
SELFCM4,SELF-EMPLOYED AT R4 CMJ
SELFCM5,SELF-EMPLOYED AT R5 CMJ
SELFCM6,SELF-EMPLOYED AT R6 CMJ
SELFCM7,SELF-EMPLOYED AT R7 CMJ
SELFCM8,SELF-EMPLOYED AT R8 CMJ
SELFCM9,SELF-EMPLOYED AT R9 CMJ
SEX,SEX
SIBPRO4,PRBLM GETTING ALONG W/SIBS (5-17)-R4
SIBPRO8,PRBLM GETTING ALONG W/SIBS (5-17)-R8
SICPAY1,PAID SICK LEAVE AT R1 CMJ
SICPAY2,PAID SICK LEAVE AT R2 CMJ
SICPAY3,PAID SICK LEAVE AT R3 CMJ
SICPAY4,PAID SICK LEAVE AT R4 CMJ
SICPAY5,PAID SICK LEAVE AT R5 CMJ
SICPAY6,PAID SICK LEAVE AT R6 CMJ
SICPAY7,PAID SICK LEAVE AT R7 CMJ
SICPAY8,PAID SICK LEAVE AT R8 CMJ
SICPAY9,PAID SICK LEAVE AT R9 CMJ
SLFCM1H,SELF-EMPLOYED AT R1 CMJ (IMP)
SLFCM2H,SELF-EMPLOYED AT R2 CMJ (IMP)
SLFCM3H,SELF-EMPLOYED AT R3 CMJ (IMP)
SLFCM4H,SELF-EMPLOYED AT R4 CMJ (IMP)
SLFCM5H,SELF-EMPLOYED AT R5 CMJ (IMP)
SLFCM6H,SELF-EMPLOYED AT R6 CMJ (IMP)
SLFCM7H,SELF-EMPLOYED AT R7 CMJ (IMP)
SLFCM8H,SELF-EMPLOYED AT R8 CMJ (IMP)
SLFCM9H,SELF-EMPLOYED AT R9 CMJ (IMP)
SOCLIM1,SOCIAL LIMITATIONS-R1
SOCLIM3,SOCIAL LIMITATIONS-R3
SOCLIM5,SOCIAL LIMITATIONS-R5
SOCLIM7,SOCIAL LIMITATIONS-R7
SPOUID1,SPOUSE ID - R1
SPOUID2,SPOUSE ID - R2
SPOUID3,SPOUSE ID - R3
SPOUID4,SPOUSE ID - R4
SPOUID5,SPOUSE ID - R5
SPOUID6,SPOUSE ID - R6
SPOUID7,SPOUSE ID - R7
SPOUID8,SPOUSE ID - R8
SPOUID9,SPOUSE ID - R9
SPOUIDY1,SPOUSE ID - 12/31/18
SPOUIDY2,SPOUSE ID - 12/31/19
SPOUIDY3,SPOUSE ID - 12/31/20
SPOUIDY4,SPOUSE ID - 12/31/21
SPOUIN1,MARITAL STATUS W/SPOUSE PRESENT-R1
SPOUIN2,MARITAL STATUS W/SPOUSE PRESENT-R2
SPOUIN3,MARITAL STATUS W/SPOUSE PRESENT-R3
SPOUIN4,MARITAL STATUS W/SPOUSE PRESENT-R4
SPOUIN5,MARITAL STATUS W/SPOUSE PRESENT-R5
SPOUIN6,MARITAL STATUS W/SPOUSE PRESENT-R6
SPOUIN7,MARITAL STATUS W/SPOUSE PRESENT-R7
SPOUIN8,MARITAL STATUS W/SPOUSE PRESENT-R8
SPOUIN9,MARITAL STATUS W/SPOUSE PRESENT-R9
SPOUINY1,MARITAL STATUS W/SPOUSE PRESENT-12/31/18
SPOUINY2,MARITAL STATUS W/SPOUSE PRESENT-12/31/19
SPOUINY3,MARITAL STATUS W/SPOUSE PRESENT-12/31/20
SPOUINY4,MARITAL STATUS W/SPOUSE PRESENT-12/31/21
SPRPRO4,PROBLEM W/SPORTS/HOBBIES (5-17)-R4
SPRPRO8,PROBLEM W/SPORTS/HOBBIES (5-17)-R8
SSCIMPY1,SOCIAL SECURITY INCOME IMPUTATN FLAG 18
SSCIMPY2,SOCIAL SECURITY INCOME IMPUTATN FLAG 19
SSCIMPY3,SOCIAL SECURITY INCOME IMPUTATN FLAG 20
SSCIMPY4,SOCIAL SECURITY INCOME IMPUTATN FLAG 21
SSECPY1X,PERSON'S SOCIAL SECURITY INCOME 18
SSECPY2X,PERSON'S SOCIAL SECURITY INCOME 19
SSECPY3X,PERSON'S SOCIAL SECURITY INCOME 20
SSECPY4X,PERSON'S SOCIAL SECURITY INCOME 21
SSIIMPY1,SSI IMPUTATION FLAG 18
SSIIMPY2,SSI IMPUTATION FLAG 19
SSIIMPY3,SSI IMPUTATION FLAG 20
SSIIMPY4,SSI IMPUTATION FLAG 21
SSIPY1X,PERSON'S SSI 18
SSIPY2X,PERSON'S SSI 19
SSIPY3X,PERSON'S SSI 20
SSIPY4X,PERSON'S SSI 21
SSNLJB1,IS CMJ A SEASONAL JOB R1
SSNLJB2,IS CMJ A SEASONAL JOB R2
SSNLJB3,IS CMJ A SEASONAL JOB R3
SSNLJB4,IS CMJ A SEASONAL JOB R4
SSNLJB5,IS CMJ A SEASONAL JOB R5
SSNLJB6,IS CMJ A SEASONAL JOB R6
SSNLJB7,IS CMJ A SEASONAL JOB R7
SSNLJB8,IS CMJ A SEASONAL JOB R8
SSNLJB9,IS CMJ A SEASONAL JOB R9
STJBMM1,MONTH STARTED R1 CMJ
STJBMM2,MONTH STARTED R2 CMJ
STJBMM3,MONTH STARTED R3 CMJ
STJBMM4,MONTH STARTED R4 CMJ
STJBMM5,MONTH STARTED R5 CMJ
STJBMM6,MONTH STARTED R6 CMJ
STJBMM7,MONTH STARTED R7 CMJ
STJBMM8,MONTH STARTED R8 CMJ
STJBMM9,MONTH STARTED R9 CMJ
STJBYY1,YEAR STARTED R1 CMJ
STJBYY2,YEAR STARTED R2 CMJ
STJBYY3,YEAR STARTED R3 CMJ
STJBYY4,YEAR STARTED R4 CMJ
STJBYY5,YEAR STARTED R5 CMJ
STJBYY6,YEAR STARTED R6 CMJ
STJBYY7,YEAR STARTED R7 CMJ
STJBYY8,YEAR STARTED R8 CMJ
STJBYY9,YEAR STARTED R9 CMJ
STNDIF1,DIFFICULTY STANDING 20 MINUTES-R1
STNDIF3,DIFFICULTY STANDING 20 MINUTES-R3
STNDIF5,DIFFICULTY STANDING 20 MINUTES-R5
STNDIF7,DIFFICULTY STANDING 20 MINUTES-R7
STPDIF1,DIFFICULTY WALKING UP 10 STEPS-R1
STPDIF3,DIFFICULTY WALKING UP 10 STEPS-R3
STPDIF5,DIFFICULTY WALKING UP 10 STEPS-R5
STPDIF7,DIFFICULTY WALKING UP 10 STEPS-R7
STRKAGY1,AGE OF DIAGNOSIS-STROKE 18
STRKAGY2,AGE OF DIAGNOSIS-STROKE 19
STRKAGY3,AGE OF DIAGNOSIS-STROKE 20
STRKAGY4,AGE OF DIAGNOSIS-STROKE 21
STRKDXY1,STROKE DIAGNOSIS (>17) 18
STRKDXY2,STROKE DIAGNOSIS (>17) 19
STRKDXY3,STROKE DIAGNOSIS (>17) 20
STRKDXY4,STROKE DIAGNOSIS (>17) 21
TAXFRMY1,TAX FORM PERSON WILL FILE 18
TAXFRMY2,TAX FORM PERSON WILL FILE 19
TAXFRMY3,TAX FORM PERSON WILL FILE 20
TAXFRMY4,TAX FORM PERSON WILL FILE 21
TEMPJB1,IS CMJ A TEMPORARY JOB R1
TEMPJB2,IS CMJ A TEMPORARY JOB R2
TEMPJB3,IS CMJ A TEMPORARY JOB R3
TEMPJB4,IS CMJ A TEMPORARY JOB R4
TEMPJB5,IS CMJ A TEMPORARY JOB R5
TEMPJB6,IS CMJ A TEMPORARY JOB R6
TEMPJB7,IS CMJ A TEMPORARY JOB R7
TEMPJB8,IS CMJ A TEMPORARY JOB R8
TEMPJB9,IS CMJ A TEMPORARY JOB R9
TIMALN2,DOCTOR SPEND ANY TIME ALONE (12-17)-R2
TIMALN6,DOCTOR SPEND ANY TIME ALONE (12-17)-R6
TMTKUS2,HOW LONG IT TAKES GET TO USC-R2
TMTKUS4,HOW LONG IT TAKES GET TO USC-R4
TMTKUS6,HOW LONG IT TAKES GET TO USC-R6
TMTKUS8,HOW LONG IT TAKES GET TO USC-R8
TOTEXPY1,TOTAL HEALTH CARE EXP 18
TOTEXPY2,TOTAL HEALTH CARE EXP 19
TOTEXPY3,TOTAL HEALTH CARE EXP 20
TOTEXPY4,TOTAL HEALTH CARE EXP 21
TOTMCDY1,TOTAL AMT PAID BY MEDICAID 18
TOTMCDY2,TOTAL AMT PAID BY MEDICAID 19
TOTMCDY3,TOTAL AMT PAID BY MEDICAID 20
TOTMCDY4,TOTAL AMT PAID BY MEDICAID 21
TOTMCRY1,TOTAL AMT PAID BY MEDICARE 18
TOTMCRY2,TOTAL AMT PAID BY MEDICARE 19
TOTMCRY3,TOTAL AMT PAID BY MEDICARE 20
TOTMCRY4,TOTAL AMT PAID BY MEDICARE 21
TOTOFDY1,TOTAL AMT PAID BY OTHER FEDERAL 18
TOTOFDY2,TOTAL AMT PAID BY OTHER FEDERAL 19
TOTOFDY3,TOTAL AMT PAID BY OTHER FEDERAL 20
TOTOFDY4,TOTAL AMT PAID BY OTHER FEDERAL 21
TOTOPRY1,TOTAL AMT PAID BY OTHER PRIVATE 18
TOTOPUY1,TOTAL AMT PAID BY OTHER PUBLIC 18
TOTOSRY1,TOTAL AMT PAID BY OTHER SOURCES 18
TOTOSRY2,TOTAL AMT PAID BY OTHER SOURCES 19
TOTOSRY3,TOTAL AMT PAID BY OTHER SOURCES 20
TOTOSRY4,TOTAL AMT PAID BY OTHER SOURCES 21
TOTOTHY1,TOTAL AMT PAID BY OTH COMBINED 18
TOTOTHY2,TOTAL AMT PAID BY OTH COMBINED 19
TOTOTHY3,TOTAL AMT PAID BY OTH COMBINED 20
TOTOTHY4,TOTAL AMT PAID BY OTH COMBINED 21
TOTPRVY1,TOTAL AMT PAID BY PRIVATE INS 18
TOTPRVY2,TOTAL AMT PAID BY PRIVATE INS 19
TOTPRVY3,TOTAL AMT PAID BY PRIVATE INS 20
TOTPRVY4,TOTAL AMT PAID BY PRIVATE INS 21
TOTPTRY1,TOTAL AMT PAID BY PRV & TRI 18
TOTPTRY2,TOTAL AMT PAID BY PRV & TRI 19
TOTPTRY3,TOTAL AMT PAID BY PRV & TRI 20
TOTPTRY4,TOTAL AMT PAID BY PRV & TRI 21
TOTSLFY1,TOTAL AMT PAID BY SELF/FAMILY 18
TOTSLFY2,TOTAL AMT PAID BY SELF/FAMILY 19
TOTSLFY3,TOTAL AMT PAID BY SELF/FAMILY 20
TOTSLFY4,TOTAL AMT PAID BY SELF/FAMILY 21
TOTSTLY1,TOTAL AMT PAID BY OTH ST/LOCAL 18
TOTSTLY2,TOTAL AMT PAID BY OTH ST/LOCAL 19
TOTSTLY3,TOTAL AMT PAID BY OTH ST/LOCAL 20
TOTSTLY4,TOTAL AMT PAID BY OTH ST/LOCAL 21
TOTTCHY1,"TOTAL HEALTH CARE CHARGES 18, EXCL RX"
TOTTCHY2,"TOTAL HEALTH CARE CHARGES 19, EXCL RX"
TOTTCHY3,"TOTAL HEALTH CARE CHARGES 20, EXCL RX"
TOTTCHY4,"TOTAL HEALTH CARE CHARGES 21, EXCL RX"
TOTTRIY1,TOTAL AMT PAID BY TRICARE 18
TOTTRIY2,TOTAL AMT PAID BY TRICARE 19
TOTTRIY3,TOTAL AMT PAID BY TRICARE 20
TOTTRIY4,TOTAL AMT PAID BY TRICARE 21
TOTVAY1,TOTAL AMT PAID BY VA/CHAMPVA 18
TOTVAY2,TOTAL AMT PAID BY VA/CHAMPVA 19
TOTVAY3,TOTAL AMT PAID BY VA/CHAMPVA 20
TOTVAY4,TOTAL AMT PAID BY VA/CHAMPVA 21
TOTWCPY1,TOTAL AMT PAID BY WORKERS COMP 18
TOTWCPY2,TOTAL AMT PAID BY WORKERS COMP 19
TOTWCPY3,TOTAL AMT PAID BY WORKERS COMP 20
TOTWCPY4,TOTAL AMT PAID BY WORKERS COMP 21
TREATM2,PROV ASK ABOUT OTH TREATMENTS-R2
TREATM4,PROV ASK ABOUT OTH TREATMENTS-R4
TREATM6,PROV ASK ABOUT OTH TREATMENTS-R6
